latitude,longitude,datetime,ros_observed,spread_direction,confidence,brightness_k,region,temp_c,rh_percent,wind_speed_ms,wind_dir,slope_pct,slope_deg,aspect_deg,angle_wind_slope,elevation_m,dewpoint_c,fuel_model_code,ros_rothermel,phi_w,phi_s,phi_eff,beta,beta_opt,beta_ratio,gamma,eta_M,eta_S,I_R_kW_m2,xi,tau_min,ndvi,ndwi,lst_c,dfmc_percent,vpd_kpa,w_total_kg_m2,w_dead_kg_m2,w_live_kg_m2,delta_m,sigma_m2_m3,mx_percent,h_dead_kj_kg,ndvi_origin,ndwi_origin,lst_c_origin,delta_ros
-7.49291,24.62099,2026-05-13T12:46:00,4.105001043967718,320.0083989071689,n,333.76,central_savanna,30.8,33,2.6666666666666665,93,0.0,0.0,0.0,87.0,250.0,12.6,AF_MIOMBO,3.7721766975824904,4.171681595101831,0.0,4.171681595101831,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.4340779778369833,0.4173969279093913,1199.3712838434813,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,40.8,19.48016740910667,2.975933036357332,1.3,0.75,0.55,0.5,7290.7307692307695,25,19500,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,0.3328243463852276
-7.49402,24.61517,2026-05-13T12:46:00,3.805326296778997,316.1091391694513,n,332.28,central_savanna,30.8,33,2.6666666666666665,93,0.0,0.0,0.0,87.0,250.0,12.6,AF_MIOMBO,3.7721766975824904,4.171681595101831,0.0,4.171681595101831,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.4340779778369833,0.4173969279093913,1199.3712838434813,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,40.8,19.48016740910667,2.975933036357332,1.3,0.75,0.55,0.5,7290.7307692307695,25,19500,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,0.03314959919650651
-7.4976,24.61872,2026-05-13T12:46:00,1.6760581031672392,133.4909120830035,n,349.78,central_savanna,30.8,33,2.6666666666666665,93,0.0,0.0,0.0,87.0,250.0,12.6,AF_MIOMBO,3.7721766975824904,4.171681595101831,0.0,4.171681595101831,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.4340779778369833,0.4173969279093913,1199.3712838434813,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,40.8,19.48016740910667,2.975933036357332,1.3,0.75,0.55,0.5,7290.7307692307695,25,19500,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,-2.096118594415251
-7.46933,23.71912,2026-05-13T12:46:00,8.132813291722355,350.00625716461076,n,328.64,central_savanna,30.4,37,3.083333333333333,102,0.0,0.0,0.0,78.0,250.0,14.0,AF_MIOMBO,4.273104884388456,5.156365071504232,0.0,5.156365071504232,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.4123883989455622,0.4173969279093913,1139.44228626877,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,40.4,20.122309745681964,2.735076101727215,1.3,0.75,0.55,0.5,7290.7307692307695,25,19500,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,3.8597084073338994
-7.47571,23.72017,2026-05-13T12:46:00,1.1004668274210623,345.72128858606453,n,333.46,central_savanna,30.4,37,3.083333333333333,102,0.0,0.0,0.0,78.0,250.0,14.0,AF_MIOMBO,4.273104884388456,5.156365071504232,0.0,5.156365071504232,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.4123883989455622,0.4173969279093913,1139.44228626877,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,40.4,20.122309745681964,2.735076101727215,1.3,0.75,0.55,0.5,7290.7307692307695,25,19500,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,-3.1726380569673935
-7.48008,23.73204,2026-05-13T12:46:00,12.129295735704405,105.98818361238023,n,334.56,central_savanna,29.7,40,2.7777777777777777,105,0.0,0.0,0.0,75.0,250.0,14.9,AF_MIOMBO,3.5382049598791165,4.430142132780415,0.0,4.430142132780415,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.3872426915527322,0.4173969279093913,1069.963895521619,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,39.7,20.774104205025598,2.5023583179897613,1.3,0.75,0.55,0.5,7290.7307692307695,25,19500,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,8.591090775825288
-7.56916,24.87859,2026-05-13T11:04:00,1.326490846383568,160.47710984834364,n,344.65,central_savanna,29.1,37,3.0277777777777777,98,0.0,0.0,0.0,82.0,250.0,13.1,AF_MIOMBO,3.9127528690077003,5.022816133712923,0.0,5.022816133712923,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.38814493252281834,0.4173969279093913,1072.456816070182,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,39.1,20.744507033366833,2.5381971866532673,1.3,0.75,0.55,0.5,7290.7307692307695,25,19500,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,-2.5862620226241324
-7.56983,24.87332,2026-05-13T11:04:00,0.8241480693703146,152.07323590572105,n,333.83,central_savanna,29.1,37,3.0277777777777777,98,0.0,0.0,0.0,82.0,250.0,13.1,AF_MIOMBO,3.9127528690077003,5.022816133712923,0.0,5.022816133712923,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.38814493252281834,0.4173969279093913,1072.456816070182,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,39.1,20.744507033366833,2.5381971866532673,1.3,0.75,0.55,0.5,7290.7307692307695,25,19500,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,-3.0886047996373858
-7.56568,24.90583,2026-05-13T11:04:00,0.8545117187793991,228.56006242395497,n,342.12,central_savanna,28.4,44,2.75,102,0.0,0.0,0.0,78.0,250.0,15.0,AF_MIOMBO,3.1626277796250304,4.365218059673107,0.0,4.365218059673107,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.35077574579149257,0.4173969279093913,969.2045624325443,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,38.4,21.743590796859724,2.16656368125611,1.3,0.75,0.55,0.5,7290.7307692307695,25,19500,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,-2.3081160608456313
-7.60517,24.85097,2026-05-13T12:46:00,9.170179760655275,127.84515395740532,n,335.23,central_savanna,29.8,35,3.194444444444444,89,0.0,0.0,0.0,91.0,250.0,12.6,AF_MIOMBO,4.4052963106969,5.425211088200613,0.0,5.425211088200613,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.4091696638301634,0.4173969279093913,1130.548818585971,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,39.8,20.203722007259326,2.7265111970962685,1.3,0.75,0.55,0.5,7290.7307692307695,25,19500,estimated_from_region,estimated_from_region,approx_temp_c_plus_10,4.764883449958375
