latitude,longitude,datetime,ros_observed,spread_direction,confidence,brightness_k,region,temp_c,rh_percent,wind_speed_ms,wind_dir,slope_pct,slope_deg,aspect_deg,angle_wind_slope,elevation_m,dewpoint_c,fuel_model_code,ros_rothermel,phi_w,phi_s,phi_eff,beta,beta_opt,beta_ratio,gamma,eta_M,eta_S,I_R_kW_m2,xi,tau_min,ndvi,ndwi,lst_c,dfmc_percent,vpd_kpa,w_total_kg_m2,w_dead_kg_m2,w_live_kg_m2,delta_m,sigma_m2_m3,mx_percent,h_dead_kj_kg,delta_ros
-14.66168,22.09354,2026-06-13T13:04:00,11.8995291263331,203.18689672680787,h,367.0,central_savanna,25.6,20,3.3888888888888884,88,0.0,0.0,0.0,92.0,1046.0,0.9,AF_MIOMBO,4.262356278530222,5.900600771478509,0.0,5.900600771478509,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.38106722675889104,0.4173969279093913,1052.9008895266431,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,35.6,20.87445766044614,2.6262169358215433,1.3,0.75,0.55,0.5,1500.0,25,19500,7.637172847802878
-14.62768,22.08594,2026-06-13T13:04:00,13.74572762836084,321.91899553646135,h,367.0,central_savanna,25.6,20,3.3888888888888884,88,0.0,0.0,0.0,92.0,1047.0,0.9,AF_MIOMBO,4.262356278530222,5.900600771478509,0.0,5.900600771478509,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.38106722675889104,0.4173969279093913,1052.9008895266431,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,35.6,20.87445766044614,2.6262169358215433,1.3,0.75,0.55,0.5,1500.0,25,19500,9.483371349830618
-14.65488,22.09201,2026-06-13T13:04:00,7.2703867680145375,240.22722963666726,h,367.0,central_savanna,25.6,20,3.3888888888888884,88,0.0,0.0,0.0,92.0,1046.0,0.9,AF_MIOMBO,4.262356278530222,5.900600771478509,0.0,5.900600771478509,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.38106722675889104,0.4173969279093913,1052.9008895266431,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,35.6,20.87445766044614,2.6262169358215433,1.3,0.75,0.55,0.5,1500.0,25,19500,3.008030489484316
-14.84254,19.67507,2026-06-13T13:04:00,7.816595573306384,319.0712385133249,h,367.0,central_savanna,26.5,18,3.194444444444444,92,3.72677996249965,2.1342998941463125,206.565051177078,65.434948822922,1224.0,-0.2,AF_MIOMBO,4.242957815597187,5.425211088200613,0.0357524760231213,5.440171504138985,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.4057189692207933,0.4173969279093913,1121.0144394303754,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,36.5,20.252731164464457,2.8389075342142167,1.3,0.75,0.55,0.5,1500.0,25,19500,3.5736377577091973
-14.66234,22.09444,2026-06-13T13:04:00,12.231896663559448,197.74992860897012,h,367.0,central_savanna,25.6,20,3.3888888888888884,88,0.0,0.0,0.0,92.0,1046.0,0.9,AF_MIOMBO,4.262356278530222,5.900600771478509,0.0,5.900600771478509,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.38106722675889104,0.4173969279093913,1052.9008895266431,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,35.6,20.87445766044614,2.6262169358215433,1.3,0.75,0.55,0.5,1500.0,25,19500,7.969540385029227
-15.03281,19.77183,2026-06-13T13:04:00,5.056108712775344,273.5437813285241,h,367.0,central_savanna,26.4,17,3.861111111111111,94,6.666666666666667,3.8140748342903543,270.0,4.0,1210.0,-0.6,AF_MIOMBO,5.402175180939544,7.073618012336705,0.11440792327398815,7.18775167421659,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.4069180811519452,0.4173969279093913,1124.327623903599,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,36.4,20.218376148353606,2.8566495406585575,1.3,0.75,0.55,0.5,1500.0,25,19500,-0.3460664681642003
-17.45779,20.65534,2026-06-13T13:01:00,9.483802387318413,11.581901562364527,h,367.0,central_savanna,25.5,22,4.444444444444445,65,0.0,0.0,0.0,115.0,1105.0,2.0,AF_MIOMBO,5.774723998620634,8.537476923099485,0.0,8.537476923099485,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.3728879595707416,0.4173969279093913,1030.3013136687919,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,35.5,21.086454592317253,2.5454181630730983,1.3,0.75,0.55,0.5,1500.0,25,19500,3.7090783886977787
-17.47574,20.66878,2026-06-13T13:01:00,9.174303565643212,112.7784203914644,h,367.0,central_savanna,25.5,22,4.444444444444445,65,1.6666666666666667,0.9548412538721887,180.0,65.0,1106.0,2.0,AF_MIOMBO,5.776555196689292,8.537476923099485,0.007150495204624259,8.54050131168076,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.3728879595707416,0.4173969279093913,1030.3013136687919,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,35.5,21.086454592317253,2.5454181630730983,1.3,0.75,0.55,0.5,1500.0,25,19500,3.3977483689539207
-17.48061,20.66543,2026-06-13T13:01:00,10.159368055290901,151.85033194829973,h,367.0,central_savanna,25.5,22,4.444444444444445,65,1.6666666666666667,0.9548412538721887,0.0,115.0,1106.0,2.0,AF_MIOMBO,5.772895779012466,8.537476923099485,0.007150495204624259,8.534457453714035,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.3728879595707416,0.4173969279093913,1030.3013136687919,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,35.5,21.086454592317253,2.5454181630730983,1.3,0.75,0.55,0.5,1500.0,25,19500,4.386472276278435
-17.46876,20.67206,2026-06-13T13:01:00,12.146791829275784,77.3310697614328,h,367.0,central_savanna,25.5,22,4.444444444444445,65,0.0,0.0,0.0,115.0,1106.0,2.0,AF_MIOMBO,5.774723998620634,8.537476923099485,0.0,8.537476923099485,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.3728879595707416,0.4173969279093913,1030.3013136687919,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,35.5,21.086454592317253,2.5454181630730983,1.3,0.75,0.55,0.5,1500.0,25,19500,6.37206783065515
-6.59291,14.79951,2026-06-13T13:06:00,0.3324121166650786,87.98281910757275,h,367.0,central_savanna,27.1,72,2.2777777777777777,255,0.0,0.0,0.0,75.0,625.0,21.6,AF_MIOMBO,1.8179260385687397,3.2965496654735387,0.0,3.2965496654735387,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.24556232936695194,0.4173969279093913,678.4965404235347,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,37.1,24.77958260355426,1.0041669585782957,1.3,0.75,0.55,0.5,1500.0,25,19500,-1.485513921903661
-17.39151,21.97789,2026-06-13T13:01:00,9.263160136642327,259.01634638195816,h,367.0,central_savanna,25.2,28,3.8333333333333335,83,0.0,0.0,0.0,97.0,1026.0,5.2,AF_MIOMBO,4.578858095209885,7.004120408600187,0.0,7.004120408600187,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.35042382815743034,0.4173969279093913,968.2322027964358,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,35.2,21.70971796275176,2.3081128148992955,1.3,0.75,0.55,0.5,1500.0,25,19500,4.684302041432442
-6.49867,14.7799,2026-06-13T13:06:00,0.8875613450350774,334.38380528352906,h,367.0,central_savanna,29.0,63,1.0833333333333333,248,6.666666666666667,3.8140748342903543,270.0,158.0,541.0,21.1,AF_MIOMBO,0.9532145977112401,1.0378977691580749,0.11440792327398815,0.9328056692769403,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.2874775932206967,0.4173969279093913,794.3097500026295,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,39.0,23.394748219920523,1.4821007120317906,1.3,0.75,0.55,0.5,1500.0,25,19500,-0.06565325267616262
-6.49872,14.77955,2026-06-13T13:06:00,0.8862989333487798,3.5816378950426158,h,367.0,central_savanna,29.0,63,1.0833333333333333,248,0.0,0.0,0.0,68.0,541.0,21.1,AF_MIOMBO,1.0050435659842383,1.0378977691580749,0.0,1.0378977691580749,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.2874775932206967,0.4173969279093913,794.3097500026295,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,39.0,23.394748219920523,1.4821007120317906,1.3,0.75,0.55,0.5,1500.0,25,19500,-0.11874463263545842
-10.32332,16.43905,2026-06-13T13:04:00,0.7066025136304401,47.264195602459665,h,367.0,central_savanna,27.2,23,3.944444444444444,120,0.0,0.0,0.0,60.0,1048.0,4.0,AF_MIOMBO,5.46542699695285,7.282342257187607,0.0,7.282342257187607,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.40302175577110466,0.4173969279093913,1113.5619527272427,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,37.2,20.335777517638387,2.7776889929446456,1.3,0.75,0.55,0.5,1500.0,25,19500,-4.75882448332241
-10.27988,27.79258,2026-06-13T11:23:00,1.1803221048928745,337.92912517173306,h,367.0,central_savanna,19.9,42,5.222222222222222,95,2.3570226039551585,1.3502244696996157,45.0,130.0,1714.0,6.7,AF_MIOMBO,4.601376362910351,10.468881474220346,0.014300990409248518,10.459694711863957,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.2460403576039433,0.4173969279093913,679.8173476738144,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,29.9,24.64042364245927,1.3478305430162918,1.3,0.75,0.55,0.5,1500.0,25,19500,-3.4210542580174765
-9.30281,21.26323,2026-06-13T11:23:00,1.8191872019768833,323.74436176619963,h,367.0,central_savanna,26.2,29,4.888888888888889,130,0.0,0.0,0.0,50.0,1067.0,6.8,AF_MIOMBO,6.365698078444404,9.647160119023829,0.0,9.647160119023829,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.3644034907575597,0.4173969279093913,1006.8584559962989,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,36.2,21.342538768073172,2.4149844927707314,1.3,0.75,0.55,0.5,1500.0,25,19500,-4.54651087646752
-7.65567,22.98338,2026-06-13T11:25:00,1.1044842460765485,192.18806795019918,h,367.0,central_savanna,27.4,27,4.5,131,6.666666666666667,3.8140748342903543,270.0,41.0,978.0,7.0,AF_MIOMBO,6.314904997786197,8.676759476473581,0.11440792327398815,8.763425673835956,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.39307512739100814,0.4173969279093913,1086.0791015823945,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,37.4,20.59899152053066,2.6644033917877348,1.3,0.75,0.55,0.5,1500.0,25,19500,-5.210420751709648
-7.43333,16.38385,2026-06-13T13:06:00,0.6837666601866412,186.42481592996845,h,367.0,central_savanna,33.0,20,2.4444444444444446,116,0.0,0.0,0.0,64.0,535.0,6.8,AF_MIOMBO,3.927842265058934,3.6655052645414994,0.0,3.6655052645414994,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.500337011928687,0.4173969279093913,1382.447106258596,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,43.0,16.639704408786297,4.024118236485481,1.3,0.75,0.55,0.5,1500.0,25,19500,-3.2440756048722927
-9.29738,21.27081,2026-06-13T13:04:00,10.151752299694037,53.995999170868906,h,367.0,central_savanna,28.4,24,3.6944444444444446,128,3.72677996249965,2.1342998941463125,153.434948822922,154.565051177078,1064.0,5.7,AF_MIOMBO,5.305760923241424,6.657365895874862,0.0357524760231213,6.625096577327617,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.4222446866407559,0.4173969279093913,1166.675523222695,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,38.4,19.809158938595342,2.9403364245618637,1.3,0.75,0.55,0.5,1500.0,25,19500,4.845991376452613
-16.83256,20.66113,2026-06-13T13:01:00,6.743037662026796,254.92456816525282,h,367.0,central_savanna,25.6,20,5.111111111111111,80,0.0,0.0,0.0,100.0,1105.0,1.1,AF_MIOMBO,6.915709361457719,10.196283519371201,0.0,10.196283519371201,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.38106722675889104,0.4173969279093913,1052.9008895266431,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,35.6,20.87445766044614,2.6262169358215433,1.3,0.75,0.55,0.5,1500.0,25,19500,-0.1726716994309232
-16.83216,20.65913,2026-06-13T13:01:00,8.377450130553868,184.87052863147446,h,367.0,central_savanna,25.6,20,5.111111111111111,80,1.6666666666666667,0.9548412538721887,90.0,170.0,1104.0,1.1,AF_MIOMBO,6.911359797124779,10.196283519371201,0.007150495204624259,10.18924173191137,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.38106722675889104,0.4173969279093913,1052.9008895266431,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,35.6,20.87445766044614,2.6262169358215433,1.3,0.75,0.55,0.5,1500.0,25,19500,1.4660903334290891
-16.82214,20.64685,2026-06-13T13:01:00,7.509571783996338,235.41726985106715,h,367.0,central_savanna,25.6,20,5.111111111111111,80,0.0,0.0,0.0,100.0,1109.0,1.1,AF_MIOMBO,6.915709361457719,10.196283519371201,0.0,10.196283519371201,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.38106722675889104,0.4173969279093913,1052.9008895266431,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,35.6,20.87445766044614,2.6262169358215433,1.3,0.75,0.55,0.5,1500.0,25,19500,0.5938624225386189
-16.79493,20.68542,2026-06-13T13:01:00,0.8645455489962582,127.11655528796548,h,367.0,central_savanna,25.6,20,5.111111111111111,80,0.0,0.0,0.0,100.0,1114.0,1.1,AF_MIOMBO,6.915709361457719,10.196283519371201,0.0,10.196283519371201,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.38106722675889104,0.4173969279093913,1052.9008895266431,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,35.6,20.87445766044614,2.6262169358215433,1.3,0.75,0.55,0.5,1500.0,25,19500,-6.0511638124614615
-11.74255,21.04985,2026-06-13T11:23:00,0.70808682019428,103.52514104658046,h,367.0,central_savanna,24.7,26,5.333333333333333,115,0.0,0.0,0.0,65.0,1117.0,3.9,AF_MIOMBO,6.636674903080889,10.73998363810576,0.0,10.73998363810576,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.3477260649099001,0.4173969279093913,960.7781969843481,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,34.7,21.773521664434934,2.3025913342260265,1.3,0.75,0.55,0.5,1500.0,25,19500,-5.928588082886609
-9.71192,20.57598,2026-06-13T13:04:00,1.7719960099459737,60.25319327602166,h,367.0,central_savanna,28.3,23,3.5277777777777777,121,3.3333333333333335,1.9091524329963763,270.0,31.0,1078.0,5.1,AF_MIOMBO,5.066731995423466,6.243343404627718,0.028601980818497037,6.267877398274763,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.4236483092976479,0.4173969279093913,1170.5537773474887,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,38.3,19.765561858152047,2.961775256739182,1.3,0.75,0.55,0.5,1500.0,25,19500,-3.2947359854774927
-9.7064,20.5684,2026-06-13T13:04:00,9.632549565744062,316.1428929247713,h,367.0,central_savanna,28.3,23,3.5277777777777777,121,5.0,2.862405226111748,90.0,149.0,1088.0,5.1,AF_MIOMBO,5.011234194838452,6.243343404627718,0.06435445684161835,6.188269633172896,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.4236483092976479,0.4173969279093913,1170.5537773474887,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,38.3,19.765561858152047,2.961775256739182,1.3,0.75,0.55,0.5,1500.0,25,19500,4.62131537090561
-9.71151,20.57277,2026-06-13T13:04:00,2.3514942909061016,304.4379635744092,h,367.0,central_savanna,28.3,23,3.5277777777777777,121,0.0,0.0,0.0,59.0,1085.0,5.1,AF_MIOMBO,5.049628353771984,6.243343404627718,0.0,6.243343404627718,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.4236483092976479,0.4173969279093913,1170.5537773474887,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,38.3,19.765561858152047,2.961775256739182,1.3,0.75,0.55,0.5,1500.0,25,19500,-2.6981340628658828
-9.73802,23.519,2026-06-13T11:23:00,0.3565852014343428,171.913361026264,h,367.0,central_savanna,26.3,27,4.25,115,0.0,0.0,0.0,65.0,922.0,5.7,AF_MIOMBO,5.513387086351927,8.049365145365714,0.0,8.049365145365714,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.37197899088957814,0.4173969279093913,1027.7898042401564,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,36.3,21.125735731158752,2.4977057075364995,1.3,0.75,0.55,0.5,1500.0,25,19500,-5.156801884917584
-9.71349,17.88381,2026-06-13T13:04:00,1.3412048028036563,176.153169964145,h,367.0,central_savanna,30.1,16,3.861111111111111,107,10.0,5.710593137499643,180.0,107.0,990.0,1.6,AF_MIOMBO,6.23967649505588,7.073618012336705,0.2574178273664734,7.00268454553078,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.47260716708087025,0.4173969279093913,1305.8286613846278,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,40.1,18.02832748046441,3.584669007814235,1.3,0.75,0.55,0.5,1500.0,25,19500,-4.898471692252224
-9.71408,17.9015,2026-06-12T11:45:00,0.9565109119122025,217.2562785404444,h,367.0,central_savanna,29.0,20,6.861111111111111,115,7.4535599249993,4.262693045214654,206.565051177078,88.434948822922,995.0,3.8,AF_MIOMBO,11.178925365529304,14.255298536023803,0.1430099040924852,14.259921000121405,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.44495435948609646,0.4173969279093913,1229.4230728954649,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,39.0,19.08864479982816,3.204542080068737,1.3,0.75,0.55,0.5,1500.0,25,19500,-10.222414453617102
-9.81669,16.3133,2026-06-13T13:04:00,0.3158943758847179,15.576972888966678,h,367.0,central_savanna,27.1,24,3.9722222222222223,126,3.3333333333333335,1.9091524329963763,90.0,144.0,1092.0,5.1,AF_MIOMBO,5.426436050685101,7.351982919150288,0.028601980818497037,7.328862713106078,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.397680235030613,0.4173969279093913,1098.8031607237328,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,37.1,20.476009923932992,2.7255960304268028,1.3,0.75,0.55,0.5,1500.0,25,19500,-5.110541674800383
-9.68287,17.87618,2026-06-12T11:45:00,1.0219270428324994,202.42757539094686,h,367.0,central_savanna,29.5,20,7.333333333333333,116,0.0,0.0,0.0,64.0,875.0,4.2,AF_MIOMBO,12.146505329117014,15.240683941905573,0.0,15.240683941905573,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.45313387141678785,0.4173969279093913,1252.023324984758,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,39.5,18.80422906123764,3.298308375504945,1.3,0.75,0.55,0.5,1500.0,25,19500,-11.124578286284514
-9.87074,20.20116,2026-06-13T13:04:00,5.754076747404446,338.45885288350905,h,367.0,central_savanna,27.5,24,3.3611111111111107,125,1.6666666666666667,0.9548412538721887,180.0,125.0,1133.0,5.3,AF_MIOMBO,4.543566838299104,5.832346342448163,0.007150495204624259,5.828247930182713,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.4054395069037904,0.4173969279093913,1120.2422761439543,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,37.5,20.274586602345764,2.7901653590616937,1.3,0.75,0.55,0.5,1500.0,25,19500,1.2105099091053422
-9.86958,20.20706,2026-06-13T13:04:00,6.205436146134727,341.99888509609127,h,367.0,central_savanna,27.5,24,3.3611111111111107,125,0.0,0.0,0.0,55.0,1137.0,5.3,AF_MIOMBO,4.546293952230727,5.832346342448163,0.0,5.832346342448163,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.4054395069037904,0.4173969279093913,1120.2422761439543,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,37.5,20.274586602345764,2.7901653590616937,1.3,0.75,0.55,0.5,1500.0,25,19500,1.6591421939040005
-10.07573,19.66408,2026-06-12T11:45:00,0.7773392599619416,38.119398848523296,h,367.0,central_savanna,26.2,25,5.249999999999999,127,2.3570226039551585,1.3502244696996157,315.0,8.0,1228.0,4.5,AF_MIOMBO,7.09688768290198,10.536802517187468,0.014300990409248518,10.550964519065507,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.376070064501385,0.4173969279093913,1039.0935709839594,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,36.2,21.002400107119545,2.551039957152181,1.3,0.75,0.55,0.5,1500.0,25,19500,-6.319548422940039
-10.85985,20.14675,2026-06-13T13:04:00,8.629105838586522,264.66531265214223,h,367.0,central_savanna,25.6,25,3.416666666666667,113,2.3570226039551585,1.3502244696996157,225.0,68.0,1262.0,4.1,AF_MIOMBO,4.161414429023617,5.9689584267534155,0.014300990409248518,5.974330386544481,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.3661230481156873,0.4173969279093913,1011.6096477672726,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,35.6,21.284804056668257,2.4620783773326966,1.3,0.75,0.55,0.5,1500.0,25,19500,4.467691409562905
-9.76175,22.79594,2026-06-12T11:45:00,0.7427316636370176,189.89656178084851,l,367.0,central_savanna,25.5,32,3.3055555555555554,125,6.666666666666667,3.8140748342903543,180.0,125.0,919.0,7.7,AF_MIOMBO,3.7355280073655517,5.6961630016085785,0.11440792327398815,5.631321198504242,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.34315689596790827,0.4173969279093913,948.1534376096338,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,35.5,21.902293747148374,2.2190825011406496,1.3,0.75,0.55,0.5,1500.0,25,19500,-2.992796343728534
-10.02117,14.89644,2026-06-12T11:45:00,0.46910356839916567,270.4763728289244,h,367.0,central_savanna,29.2,26,3.5277777777777777,98,5.0,2.862405226111748,90.0,172.0,1021.0,7.9,AF_MIOMBO,5.116758948940254,6.243343404627718,0.06435445684161835,6.179621731407154,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.43003516333373626,0.4173969279093913,1188.200858554315,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,39.2,19.583414964589252,2.998634014164298,1.3,0.75,0.55,0.5,1500.0,25,19500,-4.647655380541089
-6.4023,29.27014,2026-06-10T12:21:00,3.6757409145373043,306.5055372022082,h,367.0,central_savanna,24.0,57,5.5,107,23.21398046197353,13.069151942758998,201.03751102542182,85.96248897457818,1365.0,15.1,AF_MIOMBO,5.309852668619805,11.143544523142278,1.387196069697106,11.326063696902146,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.25625880567610493,0.4173969279093913,708.0512452888622,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,34.0,24.392288712047026,1.2830845151811907,1.3,0.75,0.55,0.5,1500.0,25,19500,-1.6341117540825008
-8.82124,21.6631,2026-06-13T11:23:00,2.1782467360368942,273.0325567849719,h,367.0,central_savanna,28.0,25,4.75,131,13.333333333333334,7.594643368591445,270.0,41.0,920.0,6.2,AF_MIOMBO,7.21803166279986,9.30172521761022,0.4576316930959526,9.65177498318669,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.41155584393763917,0.4173969279093913,1137.1419102540763,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,38.0,20.11263056750888,2.8349477729964474,1.3,0.75,0.55,0.5,1500.0,25,19500,-5.039784926762966
-12.71281,31.95633,2026-06-10T12:19:00,8.035153734653626,38.91201726238864,h,367.0,central_savanna,28.2,35,0.8055555555555555,210,0.0,0.0,0.0,30.0,547.0,11.5,AF_MIOMBO,1.0380070332196767,0.6473181494258184,0.0,0.6473181494258184,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.378609955059759,0.4173969279093913,1046.1113695255915,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,38.2,20.965720470662166,2.485711811735133,1.3,0.75,0.55,0.5,1500.0,25,19500,6.99714670143395
-9.27094,20.14401,2026-06-13T11:23:00,0.510974052961865,167.7934008955606,h,367.0,central_savanna,26.7,25,4.833333333333333,137,4.714045207910317,2.698950908923438,225.0,92.0,1015.0,5.2,AF_MIOMBO,6.6443072205294635,9.509168234323493,0.05720396163699407,9.5073437297292,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.3862445362216238,0.4173969279093913,1067.2059605374207,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,36.7,20.761746590935594,2.627301363625762,1.3,0.75,0.55,0.5,1500.0,25,19500,-6.133333167567598
-9.27652,20.14524,2026-06-13T11:23:00,0.9579667508585027,167.7683700262257,h,367.0,central_savanna,26.7,25,4.833333333333333,137,4.714045207910317,2.698950908923438,225.0,92.0,1023.0,5.2,AF_MIOMBO,6.6443072205294635,9.509168234323493,0.05720396163699407,9.5073437297292,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.3862445362216238,0.4173969279093913,1067.2059605374207,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,36.7,20.761746590935594,2.627301363625762,1.3,0.75,0.55,0.5,1500.0,25,19500,-5.686340469670961
-9.24988,20.70826,2026-06-13T13:04:00,4.396456005957391,121.49677103269883,h,367.0,central_savanna,30.1,21,3.7777777777777777,122,5.2704627669473,3.016961309815993,251.56505117707798,50.434948822922024,1015.0,5.1,AF_MIOMBO,6.027664244867709,6.865261441097631,0.0715049520462426,6.911026636763695,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.4598028943213129,0.4173969279093913,1270.450047765856,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,40.1,18.561760368532006,3.371295852587197,1.3,0.75,0.55,0.5,1500.0,25,19500,-1.6312082389103182
-9.23871,20.69218,2026-06-13T13:04:00,2.707488729526835,197.46510483026134,h,367.0,central_savanna,30.1,21,3.7777777777777777,122,0.0,0.0,0.0,58.0,1029.0,5.1,AF_MIOMBO,5.9927942783966355,6.865261441097631,0.0,6.865261441097631,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.4598028943213129,0.4173969279093913,1270.450047765856,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,40.1,18.561760368532006,3.371295852587197,1.3,0.75,0.55,0.5,1500.0,25,19500,-3.2853055488698004
-9.29578,22.34941,2026-06-13T11:23:00,0.7571312602681199,17.192496927818397,h,367.0,central_savanna,24.5,31,4.805555555555555,124,0.0,0.0,0.0,56.0,1078.0,6.4,AF_MIOMBO,5.6065407166144725,9.440078782160608,0.0,9.440078782160608,0.005073170731707317,0.006082783714796037,0.8340212260658074,15.522311939093914,0.32871900284542344,0.4173969279093913,908.2610788758471,0.041241278695438734,0.17280058193919054,0.35,0.0049999999999999906,34.5,22.246230387229257,2.121507845108297,1.3,0.75,0.55,0.5,1500.0,25,19500,-4.849409456346352
